User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,Environmental_Temperature
16042685,male,73,168.0,77.0,18.0,97.0,40.3,120.0,-1.0459056224851064
10315558,male,31,186.0,85.0,28.0,106.0,40.8,172.0,-0.911711383789534
12304455,male,22,179.0,73.0,10.0,84.0,39.9,21.0,27.99770685996915
15503276,female,34,161.0,56.0,18.0,102.0,40.6,105.0,32.1855762181939
10565624,female,21,168.0,65.0,25.0,109.0,40.3,156.0,2.826755660911598
12458510,female,22,145.0,50.0,3.0,89.0,38.7,13.0,38.08873556935512
13885247,male,33,190.0,97.0,24.0,100.0,40.8,134.0,38.35504278419218
11572170,female,51,157.0,60.0,21.0,103.0,40.4,130.0,21.442398032242547
19911268,male,45,195.0,99.0,2.0,83.0,37.9,7.0,8.081954270164985
12859596,female,33,175.0,67.0,25.0,101.0,41.1,140.0,36.971614104966
15376017,male,47,198.0,97.0,7.0,91.0,39.3,34.0,-9.997602911780731
19921858,female,70,175.0,74.0,9.0,79.0,40.0,34.0,21.63695979356762
19187230,female,77,160.0,63.0,8.0,92.0,39.5,44.0,34.970815443066655
10874559,female,35,172.0,71.0,11.0,85.0,39.9,42.0,6.592575565624852
11746700,female,44,161.0,60.0,2.0,89.0,38.4,9.0,-5.58367985552686
10952850,female,71,164.0,60.0,18.0,97.0,40.5,107.0,35.388467352864595
16785115,female,54,174.0,75.0,9.0,87.0,39.6,39.0,38.63035396586161
14951529,female,63,166.0,68.0,26.0,108.0,40.8,178.0,15.635335632366203
13846186,female,50,149.0,55.0,13.0,101.0,40.4,79.0,20.00239264144564
10590765,male,63,200.0,105.0,15.0,102.0,40.3,113.0,9.792365584705223
15032837,female,30,163.0,58.0,22.0,109.0,40.5,143.0,16.054991479885693
15511677,female,33,163.0,57.0,4.0,84.0,38.7,16.0,1.322026809083507
18148848,male,38,189.0,91.0,24.0,100.0,40.5,137.0,22.314005765866234
13172849,male,20,183.0,81.0,17.0,97.0,40.5,71.0,39.13429659744851
18401432,female,67,159.0,62.0,13.0,94.0,40.2,72.0,10.05421197758011
14857446,male,24,188.0,90.0,14.0,103.0,40.1,76.0,9.486249447792549
12734403,male,30,197.0,103.0,27.0,109.0,40.5,187.0,-0.2196743851535707
11693744,female,35,145.0,49.0,18.0,103.0,40.2,109.0,28.097744399462727
10622381,female,63,176.0,79.0,29.0,111.0,40.5,204.0,-6.141208418312657
18548803,female,50,157.0,60.0,6.0,91.0,39.4,29.0,39.3955044486266
18119523,male,33,200.0,101.0,17.0,98.0,40.5,91.0,6.577751131454328
13991141,female,36,163.0,58.0,4.0,84.0,39.0,16.0,18.60369955204447
10677750,male,75,187.0,97.0,7.0,84.0,39.1,36.0,-7.89745837488022
17724752,male,56,184.0,93.0,13.0,97.0,39.9,80.0,25.53001915365773
17047475,female,50,182.0,75.0,22.0,111.0,40.6,151.0,9.563089135206615
18908393,male,24,183.0,80.0,27.0,116.0,40.6,195.0,36.63038697374285
19475479,female,32,172.0,72.0,8.0,80.0,39.5,26.0,30.958428711838515
10854360,male,49,193.0,100.0,22.0,99.0,40.5,138.0,7.617905265230423
17425584,female,77,170.0,65.0,3.0,89.0,39.0,15.0,9.252273818103966
15539064,male,67,171.0,75.0,19.0,97.0,40.5,120.0,12.147207554680964
14130669,male,23,182.0,81.0,30.0,112.0,41.0,197.0,-5.612299017407581
15015988,male,37,192.0,95.0,21.0,98.0,40.7,114.0,38.92125344237984
13741485,female,35,163.0,59.0,20.0,107.0,40.6,127.0,1.219181086264152
13015812,male,34,185.0,83.0,23.0,97.0,40.8,112.0,27.670149023343136
13939844,female,49,168.0,67.0,21.0,98.0,40.4,116.0,14.855209043817304
13135068,female,69,156.0,61.0,8.0,83.0,39.4,35.0,22.114956314568616
13286573,male,49,194.0,101.0,16.0,103.0,40.4,110.0,-2.087914181621578
19246830,female,41,150.0,51.0,22.0,95.0,40.2,117.0,26.28060295252019
18976105,male,42,195.0,95.0,17.0,105.0,40.2,115.0,16.026875519941644
14714345,male,52,188.0,93.0,21.0,107.0,40.6,157.0,-7.711212747154786
18319225,female,26,158.0,60.0,12.0,91.0,40.0,54.0,-2.906757224053388
14775199,female,79,178.0,80.0,25.0,104.0,40.5,163.0,-7.677347453343066
10074404,male,72,172.0,82.0,19.0,107.0,40.5,156.0,12.343928039602892
16366307,male,34,195.0,92.0,10.0,91.0,39.9,42.0,37.70862655752378
13945114,female,60,152.0,50.0,7.0,89.0,39.8,35.0,2.7923633763961817
16749464,female,45,158.0,57.0,7.0,91.0,39.3,34.0,38.215615543774334
18521428,male,33,188.0,92.0,19.0,98.0,40.4,99.0,21.143902402971573
10207737,male,56,192.0,97.0,20.0,109.0,40.5,161.0,30.54380622386558
10722362,female,21,153.0,54.0,8.0,94.0,39.8,38.0,34.56294268127278
15316949,female,50,161.0,61.0,18.0,99.0,40.5,104.0,-2.175351747733303
14920065,male,60,184.0,86.0,27.0,105.0,41.0,200.0,15.378038191480634
10809847,male,39,162.0,72.0,28.0,108.0,40.7,183.0,19.514449725960567
12363678,male,48,175.0,75.0,19.0,110.0,40.7,140.0,-6.642050582520933
17804243,female,38,163.0,65.0,19.0,97.0,40.5,100.0,34.34536729295307
15862195,male,54,190.0,95.0,22.0,110.0,40.3,178.0,-2.144884386236442
12555008,male,23,195.0,89.0,27.0,104.0,41.0,150.0,38.54720931926199
13788834,female,72,164.0,68.0,15.0,94.0,40.2,83.0,27.50899282915752
19113986,male,47,179.0,79.0,6.0,74.0,39.3,12.0,27.54579143525718
19510192,female,58,170.0,72.0,8.0,103.0,39.9,49.0,26.781025055546134
15831321,male,41,179.0,85.0,25.0,101.0,40.8,147.0,11.954823551734876
14142930,male,62,193.0,100.0,8.0,90.0,39.4,44.0,19.529772432685057
16036236,female,30,168.0,67.0,29.0,107.0,40.9,179.0,6.496897819127192
19962170,female,32,156.0,56.0,23.0,113.0,40.5,161.0,-1.4194598532888474
11390035,male,20,178.0,80.0,9.0,84.0,39.4,20.0,29.89971449139812
16163940,female,53,168.0,65.0,21.0,102.0,40.5,127.0,4.678487570419197
17847428,male,51,189.0,95.0,30.0,112.0,41.0,247.0,36.018290610049085
18908334,male,78,177.0,86.0,23.0,100.0,40.8,173.0,-0.1409400672032958
17029728,female,31,169.0,69.0,1.0,74.0,37.6,3.0,14.98569487811897
10082523,male,74,205.0,112.0,6.0,83.0,39.0,32.0,-9.828638830937583
15505673,female,50,177.0,70.0,22.0,106.0,40.9,140.0,36.76213033233081
12679497,female,40,160.0,70.0,8.0,88.0,40.0,34.0,15.730956738776577
17438788,male,41,172.0,75.0,8.0,88.0,39.7,30.0,22.258942400037057
19382988,female,26,161.0,54.0,13.0,94.0,40.3,64.0,37.72206436323839
13632419,male,25,185.0,89.0,27.0,104.0,40.8,152.0,24.04393022468856
12432246,male,31,184.0,89.0,15.0,105.0,39.9,91.0,26.35292912952384
19984594,male,20,186.0,90.0,4.0,83.0,38.8,9.0,-6.125037777618218
14768524,female,55,176.0,72.0,5.0,84.0,39.3,20.0,13.218284133035606
18107311,female,52,160.0,59.0,25.0,103.0,40.7,156.0,30.778535363795434
11102823,male,60,208.0,105.0,26.0,110.0,40.6,223.0,26.32508209523792
11337714,male,36,191.0,93.0,16.0,97.0,40.0,83.0,-4.571413835629764
15422663,female,53,168.0,69.0,11.0,89.0,40.0,51.0,4.109852431569408
10201123,male,36,193.0,95.0,10.0,97.0,40.0,52.0,1.0951535888210486
10310404,female,23,169.0,68.0,25.0,114.0,40.9,170.0,16.786502912750148
17001911,female,36,164.0,57.0,2.0,79.0,37.9,7.0,3.650226746645828
13586767,female,37,166.0,61.0,25.0,103.0,40.7,149.0,6.68980470496701
11312954,male,48,181.0,80.0,27.0,105.0,40.6,181.0,24.658952836233382
19873304,female,39,167.0,71.0,27.0,118.0,41.1,201.0,-3.2996144202702995
10331021,male,21,205.0,103.0,7.0,88.0,39.6,23.0,2.230754847512653
10566369,male,20,187.0,86.0,23.0,100.0,40.3,109.0,-0.2255523451816312
19286727,male,57,169.0,72.0,8.0,84.0,39.7,30.0,13.400108326406468
19845852,female,77,160.0,66.0,15.0,94.0,40.5,84.0,-2.5630206454249373
18971121,male,34,184.0,85.0,19.0,109.0,40.4,128.0,36.88805170650952
16784301,male,52,189.0,92.0,23.0,97.0,40.7,137.0,-9.75152219385423
15158798,male,70,194.0,91.0,28.0,103.0,40.8,216.0,36.58958115707576
12730658,female,64,157.0,54.0,12.0,95.0,40.1,68.0,25.77763104183078
16649627,male,73,198.0,101.0,18.0,97.0,40.7,129.0,1.413462722720242
16205668,male,47,195.0,99.0,11.0,88.0,39.8,50.0,-7.12508203008462
15013894,female,39,164.0,65.0,5.0,84.0,39.2,19.0,24.389534371358387
12286808,female,25,163.0,60.0,7.0,89.0,39.4,30.0,30.7191859392667
10485469,male,22,165.0,67.0,27.0,119.0,40.4,197.0,-3.5142463622929467
13340241,male,67,173.0,78.0,4.0,95.0,38.7,24.0,25.71089718607956
14093741,female,64,164.0,67.0,13.0,94.0,40.2,70.0,15.516560612052576
11983925,male,37,200.0,100.0,12.0,91.0,40.1,54.0,1.8958754887473328
11222672,male,21,184.0,78.0,19.0,100.0,40.5,88.0,-1.7293775068381994
17862213,male,40,190.0,97.0,7.0,83.0,39.5,24.0,16.701318828265837
18184462,female,36,174.0,68.0,19.0,108.0,40.1,121.0,20.493025652749733
14919629,female,53,178.0,77.0,11.0,95.0,39.9,57.0,28.691450679164436
17551112,male,41,192.0,99.0,22.0,98.0,40.5,126.0,14.215152188833798
17567644,male,56,184.0,88.0,5.0,89.0,39.5,24.0,32.316592285210795
17752929,female,29,166.0,65.0,11.0,84.0,40.0,41.0,-4.996026838556641
